east;size;sales;investment
FALSE;9;413240;0
FALSE;186;8543746;1879670
FALSE;13;597513;9589
FALSE;3;137903;0
FALSE;4;183984;11740
FALSE;2;92074;2760
FALSE;66;3039652;46036
FALSE;3;138191;0
FALSE;7;322526;0
FALSE;2;92214;7310
FALSE;4;184485;2787
FALSE;7;324179;0
FALSE;53;2456229;2306676
FALSE;33;1531497;256554
FALSE;7;324942;31893
FALSE;5;232624;0
FALSE;2;93096;0
FALSE;21;977926;19573
FALSE;4;186346;3196
FALSE;15;698982;0
FALSE;34;1586047;18681
FALSE;15;699893;0
FALSE;27;1260487;30818
FALSE;88;4115145;1024141
FALSE;5;233823;0
FALSE;25;1169214;1203900
FALSE;4;187165;76331
FALSE;1;46797;0
FALSE;17;796061;250679
FALSE;30;1406400;313391
FALSE;27;1266251;179485
FALSE;1;47027;0
FALSE;2;94077;0
FALSE;9;423732;9311
FALSE;84;3960530;0
FALSE;2;94336;0
FALSE;69;3254842;
FALSE;18;849217;3058
FALSE;40;1889570;167224
FALSE;4;189103;37349
FALSE;17;803767;10357
FALSE;4;189197;0
FALSE;22;1040593;0
FALSE;17;804836;30631
FALSE;40;1894034;2500000
FALSE;4;189424;0
FALSE;16;759414;0
FALSE;2;94968;0
FALSE;2;95098;0
FALSE;2;95226;0
FALSE;3;142980;0
FALSE;16;762585;0
FALSE;2;95374;224724
FALSE;1;47714;0
FALSE;8;381786;0
FALSE;22;1050935;254650
FALSE;5;239208;0
FALSE;84;4020041;718410
FALSE;6;287378;0
FALSE;5;239538;10106
FALSE;57;2733925;87152
FALSE;2;96035;0
FALSE;9;433179;0
FALSE;9;433359;30692
FALSE;8;385521;47951
FALSE;3;144615;1000
FALSE;17;819773;0
FALSE;2;96516;0
FALSE;2;96541;0
FALSE;67;3235033;55994
FALSE;155;7484084;32650
FALSE;5;241455;2205
FALSE;60;2898259;0
FALSE;143;6908591;7072
FALSE;8;386694;0
FALSE;3;145116;0
FALSE;5;241894;9717
FALSE;3;145140;0
FALSE;16;775610;83281
FALSE;9;436697;0
FALSE;8;388207;0
FALSE;6;291337;7241
FALSE;3;145678;0
FALSE;2;97276;3271
FALSE;2;97283;0
FALSE;5;243263;0
FALSE;6;291952;0
FALSE;6;292280;0
FALSE;27;1315623;1031102
FALSE;6;292568;0
FALSE;9;439465;44285
FALSE;24;1172735;1000
FALSE;14;684106;49854
FALSE;5;244335;0
FALSE;29;1417289;0
FALSE;16;782054;
FALSE;204;9978931;163057
FALSE;20;978343;0
FALSE;6;293555;9429
FALSE;36;1761948;5413
FALSE;16;783145;0
FALSE;5;244855;0
FALSE;3;147028;0
FALSE;3;147042;4874
FALSE;23;1127472;0
FALSE;6;294262;0
FALSE;7;343472;0
FALSE;3;147453;0
FALSE;71;3493041;571821
FALSE;14;689897;0
FALSE;9;443672;52567
FALSE;10;493258;0
FALSE;9;444155;9972
FALSE;18;890111;27727
FALSE;10;495126;0
FALSE;12;594683;14205
FALSE;10;495901;0
FALSE;23;1140793;83512
FALSE;9;446422;28241
FALSE;2;99215;0
FALSE;79;3920404;19253
FALSE;3;148889;0
FALSE;2;99278;0
FALSE;42;2085065;1335305
FALSE;2;99355;0
FALSE;2;99417;0
FALSE;16;795577;15789
FALSE;25;1243808;0
FALSE;3;149438;37537
FALSE;5;249118;108510
FALSE;1;49830;0
FALSE;22;1096389;2463475
FALSE;12;598545;20139
FALSE;14;698531;5483
FALSE;5;249494;0
FALSE;3;150073;0
FALSE;15;750980;0
FALSE;50;2507890;46722
FALSE;3;150485;26593
FALSE;1;50184;7481
FALSE;5;250935;0
FALSE;4;200791;0
FALSE;2;100542;0
FALSE;31;1559051;0
FALSE;2;100628;101946
FALSE;2;100636;0
FALSE;2;100755;1000
FALSE;11;554309;5916
FALSE;12;605022;180746
FALSE;20;1008592;181066
FALSE;20;1008885;18255
FALSE;5;252339;18523
FALSE;24;1211884;674044
FALSE;6;303414;2500000
FALSE;1;50602;0
FALSE;188;9518578;362596
FALSE;2;101289;0
FALSE;19;967765;273061
FALSE;2;101881;0
FALSE;3;152859;16692
FALSE;9;458601;0
FALSE;10;509799;
FALSE;4;203980;14793
FALSE;54;2754176;29456
FALSE;6;306160;0
FALSE;34;1739780;20690
FALSE;25;1281493;135651
FALSE;7;358835;9812
FALSE;18;923117;0
FALSE;9;462394;4651
FALSE;66;3392899;931661
FALSE;13;668344;0
FALSE;1;51420;0
FALSE;93;4782521;108111
FALSE;4;206204;
FALSE;1;51567;0
FALSE;6;309492;13968
FALSE;103;5313020;0
FALSE;2;103473;0
FALSE;77;3985096;717373
FALSE;5;259378;25766
FALSE;48;2490970;296831
FALSE;2;103928;0
FALSE;5;260113;0
FALSE;12;625278;0
FALSE;2;104234;7761
FALSE;35;1824324;27156
FALSE;19;990558;
FALSE;9;469566;29822
FALSE;16;835920;91667
FALSE;8;418005;95640
FALSE;1;52293;1000
FALSE;2;104755;3286
FALSE;20;1048291;0
FALSE;2;104952;0
FALSE;4;209950;0
FALSE;3;157612;50855
FALSE;29;1524397;76796
FALSE;3;157876;0
FALSE;4;210502;1804
FALSE;164;8637022;18740
FALSE;4;210796;8283
FALSE;7;369214;0
FALSE;1;52826;0
FALSE;8;423138;43452
FALSE;12;635454;0
FALSE;17;900729;34575
FALSE;4;212060;0
FALSE;91;4837881;423056
FALSE;59;3138130;0
FALSE;1;53251;0
FALSE;7;373333;0
FALSE;39;2080362;1188948
FALSE;2;106697;270479
FALSE;2;106855;0
FALSE;3;160485;0
FALSE;31;1661412;0
FALSE;10;535982;0
FALSE;3;161010;73159
FALSE;7;375951;0
FALSE;13;698492;19071
FALSE;34;1827733;
FALSE;3;161390;7508
FALSE;24;1291625;460316
FALSE;148;7967717;2500000
FALSE;97;5225929;1005678
FALSE;6;323461;0
FALSE;2;107883;0
FALSE;1;53949;0
FALSE;2;107931;10525
FALSE;2;107938;0
FALSE;1;54002;0
FALSE;9;486273;45443
FALSE;22;1188814;200158
FALSE;2;108126;1000
FALSE;15;811650;0
FALSE;6;325301;0
FALSE;24;1301398;76982
FALSE;1;54225;0
FALSE;2;108496;
FALSE;20;1085100;22670
FALSE;1;54278;0
FALSE;26;1411349;461619
FALSE;6;325839;0
FALSE;2;108660;0
FALSE;2;108706;0
FALSE;2;108926;28873
FALSE;5;272342;8257
FALSE;3;163480;153606
FALSE;35;1908645;179482
FALSE;2;109172;0
FALSE;52;2840189;2500000
FALSE;19;1038326;0
FALSE;7;382878;4863
FALSE;43;2352218;856667
FALSE;6;328556;0
FALSE;6;328996;30531
FALSE;2;109691;0
FALSE;11;603898;155758
FALSE;4;219694;192875
FALSE;24;1319853;219969
FALSE;41;2254826;497908
FALSE;24;1320821;0
FALSE;33;1816968;118536
FALSE;81;4462215;643548
FALSE;8;440809;80466
FALSE;130;7165787;836312
FALSE;25;1381057;0
FALSE;5;276276;6234
FALSE;30;1658685;9023
FALSE;45;2494721;375142
FALSE;19;1053374;0
FALSE;3;166344;0
FALSE;2;110936;0
FALSE;5;277441;75813
FALSE;5;277797;11831
FALSE;5;277898;0
FALSE;4;222581;0
FALSE;3;167000;0
FALSE;36;2006245;39538
FALSE;22;1228334;112569
FALSE;2;111747;22707
FALSE;5;279451;1077
FALSE;40;2236579;24466
FALSE;15;839625;198858
FALSE;59;3304078;1402757
FALSE;105;5883062;107232
FALSE;25;1400742;378361
FALSE;2;112073;1043
FALSE;1;56110;0
FALSE;14;785679;0
FALSE;7;392901;0
FALSE;2;112270;1944
FALSE;3;168548;3020
FALSE;22;1236063;21593
FALSE;20;1124085;24724
FALSE;30;1687237;47432
FALSE;22;1237469;0
FALSE;31;1747511;48775
FALSE;28;1578429;0
FALSE;141;7969474;2500000
FALSE;4;226666;18768
FALSE;59;3353084;135615
FALSE;19;1080279;28341
FALSE;2;113731;9866
FALSE;1;56907;28378
FALSE;20;1138372;0
FALSE;24;1366488;0
FALSE;6;342011;0
FALSE;2;114027;0
FALSE;16;912492;0
FALSE;51;2913256;0
FALSE;42;2401204;2500000
FALSE;5;286202;5350
FALSE;4;229025;0
FALSE;26;1490182;109410
FALSE;12;689886;52325
FALSE;21;1208253;0
FALSE;77;4431295;192089
FALSE;2;115176;3310
FALSE;22;1269312;0
FALSE;3;173671;5485
FALSE;6;348019;0
FALSE;3;174046;0
FALSE;3;174270;0
FALSE;5;290478;0
FALSE;12;697398;0
FALSE;5;290613;10743
FALSE;1;58188;0
FALSE;100;5819808;0
FALSE;48;2793817;543610
FALSE;8;465772;0
FALSE;34;1979996;149805
FALSE;16;933000;0
FALSE;15;875597;156977
FALSE;6;350367;7343
FALSE;8;467350;0
FALSE;149;8705240;94565
FALSE;6;350633;0
FALSE;4;233934;4928
FALSE;3;175463;0
FALSE;4;234060;9686
FALSE;79;4623380;1000376
FALSE;6;351166;0
FALSE;22;1287718;0
FALSE;14;819686;47746
FALSE;1;58561;0
FALSE;8;468859;28747
FALSE;157;9201380;0
FALSE;6;351780;1065
FALSE;11;645502;0
FALSE;5;293504;0
FALSE;17;998259;29427
FALSE;2;117627;3027
FALSE;38;2236400;0
FALSE;13;765304;0
FALSE;1;58886;0
FALSE;2;117811;0
FALSE;72;4241897;1000
FALSE;29;1708978;96823
FALSE;157;9255952;258712
FALSE;40;2361477;549529
FALSE;9;532065;0
FALSE;29;1714569;7505
FALSE;6;355173;0
FALSE;11;651769;0
FALSE;10;593420;0
FALSE;12;712190;390544
FALSE;8;474888;119664
FALSE;8;474941;20748
FALSE;2;118802;0
FALSE;7;416182;0
FALSE;5;297424;0
FALSE;32;1904202;0
FALSE;9;535646;23765
FALSE;60;3580942;124947
FALSE;11;656971;123573
FALSE;11;658253;0
FALSE;4;239535;10717
FALSE;10;599082;204034
FALSE;37;2217069;90589
FALSE;2;120039;0
FALSE;22;1321899;394003
FALSE;2;120292;0
FALSE;3;180549;5708
FALSE;78;4697557;82502
FALSE;8;481971;0
FALSE;3;180822;0
FALSE;6;361698;1227
FALSE;2;120596;19300
FALSE;74;4465538;99439
FALSE;27;1629325;50295
FALSE;1;60416;0
FALSE;2;120877;0
FALSE;8;483782;0
FALSE;6;363015;20526
FALSE;2;121009;0
FALSE;43;2605409;47615
FALSE;2;121215;0
FALSE;15;909808;1000
FALSE;1;60663;0
FALSE;4;243284;21162
FALSE;2;121682;0
FALSE;1;60866;2814
FALSE;58;3531277;181061
FALSE;3;182695;0
FALSE;26;1585276;132326
FALSE;6;366356;0
FALSE;2;122244;0
FALSE;3;183431;
FALSE;3;183570;5372
FALSE;28;1713612;15249
FALSE;6;367429;2465
FALSE;5;306235;0
FALSE;14;857960;0
FALSE;9;551743;0
FALSE;1;61384;34367
FALSE;14;860563;24380
FALSE;14;860995;47750
FALSE;1;61720;0
FALSE;2;123693;19824
FALSE;8;495126;0
FALSE;30;1857734;0
FALSE;133;8238441;2500000
FALSE;90;5575274;138017
FALSE;32;1982876;124784
FALSE;2;124287;0
FALSE;39;2427190;11885
FALSE;14;871862;0
FALSE;55;3425327;56023
FALSE;14;872443;3372
FALSE;2;124648;0
FALSE;4;249564;5435
FALSE;6;374399;6037
FALSE;3;187200;1001
FALSE;93;5805323;0
FALSE;7;437603;0
FALSE;5;312579;18220
FALSE;6;375558;0
FALSE;7;439343;0
FALSE;14;878809;0
FALSE;48;3013615;46149
FALSE;28;1758535;0
FALSE;7;439814;9130
FALSE;12;754184;201681
FALSE;6;377128;0
FALSE;16;1006621;15563
FALSE;1;62923;0
FALSE;10;629466;20363
FALSE;6;378020;2770
FALSE;20;1260486;74609
FALSE;1;63046;0
FALSE;3;189214;0
FALSE;65;4102020;75155
FALSE;10;631219;107743
FALSE;26;1641737;0
FALSE;21;1326666;38863
FALSE;6;379052;1896
FALSE;11;695655;2473197
FALSE;5;316468;2952
FALSE;9;569992;6886
FALSE;3;190112;9592
FALSE;112;7100746;220568
FALSE;4;253806;59347
FALSE;5;317395;0
FALSE;5;317458;25153
FALSE;43;2731196;92816
FALSE;3;190721;0
FALSE;2;127191;0
FALSE;37;2355404;298892
FALSE;34;2165261;45077
FALSE;26;1657011;3206
FALSE;6;382751;0
FALSE;62;3959824;0
FALSE;8;511014;0
FALSE;61;3897402;360231
FALSE;59;3775232;27329
FALSE;111;7112187;1800100
FALSE;27;1730058;0
FALSE;4;256363;0
FALSE;24;1539867;103140
FALSE;120;7704021;1416081
FALSE;8;514301;0
FALSE;5;321970;0
FALSE;13;837393;0
FALSE;5;322282;9255
FALSE;67;4323681;515191
FALSE;44;2843032;0
FALSE;30;1938454;0
FALSE;2;129372;29192
FALSE;4;258826;4704
FALSE;31;2006503;0
FALSE;35;2265999;106947
FALSE;12;778115;201785
FALSE;6;389699;19877
FALSE;7;455254;13083
FALSE;6;390255;0
FALSE;26;1691315;0
FALSE;8;520497;0
FALSE;6;390476;18638
FALSE;1;65135;0
FALSE;2;130278;0
FALSE;11;716871;73283
FALSE;5;325899;0
FALSE;2;130370;8959
FALSE;9;587313;0
FALSE;23;1501620;20174
FALSE;34;2219788;2500000
FALSE;47;3069808;0
FALSE;6;391904;1994
FALSE;20;1306725;15934
FALSE;21;1372717;10506
FALSE;22;1440200;10578
FALSE;4;262068;0
FALSE;5;327611;16399
FALSE;7;459041;12134
FALSE;1;65685;6886
FALSE;6;394381;0
FALSE;95;6245864;90619
FALSE;7;460340;0
FALSE;11;724350;0
FALSE;4;263408;0
FALSE;1;65905;1956
FALSE;16;1054623;94804
FALSE;2;131900;0
FALSE;2;131937;0
FALSE;35;2309615;54082
FALSE;3;197998;66155
FALSE;3;198016;0
FALSE;7;462471;10002
FALSE;88;5814625;0
FALSE;4;264477;134426
FALSE;59;3901138;13518
FALSE;18;1192959;0
FALSE;106;7025727;40556
FALSE;7;464237;27023
FALSE;26;1724611;10469
FALSE;4;265391;13928
FALSE;6;398252;86344
FALSE;19;1261266;8164
FALSE;8;531220;0
FALSE;1;66405;2359
FALSE;23;1528315;2923
FALSE;2;133013;0
FALSE;5;332728;95532
FALSE;24;1599933;0
FALSE;48;3200192;214300
FALSE;3;200058;0
FALSE;9;600192;10680
FALSE;27;1800956;55126
FALSE;12;801256;0
FALSE;9;601351;11971
FALSE;9;601417;9981
FALSE;20;1339679;0
FALSE;3;201206;0
FALSE;21;1408486;0
FALSE;97;6519762;0
FALSE;30;2016690;304193
FALSE;11;739501;0
FALSE;5;337124;10180
FALSE;4;270185;41921
FALSE;23;1553739;0
FALSE;5;337859;5291
FALSE;3;202765;0
FALSE;76;5140167;1051785
FALSE;28;1893975;89231
FALSE;4;270752;31559
FALSE;29;1963066;0
FALSE;30;2030901;234698
FALSE;32;2167738;53964
FALSE;9;610530;0
FALSE;5;339246;1000
FALSE;63;4283416;188101
FALSE;4;272170;159223
FALSE;73;4970744;10946
FALSE;8;544967;20531
FALSE;2;136276;0
FALSE;9;613354;0
FALSE;1;68226;0
FALSE;7;477799;1063
FALSE;1;68348;0
FALSE;23;1572699;10095
FALSE;8;547407;0
FALSE;27;1849263;10834
FALSE;1;68535;0
FALSE;9;616903;2089
FALSE;6;411439;0
FALSE;12;823036;128183
FALSE;6;411807;0
FALSE;106;7287761;1593462
FALSE;3;206261;18974
FALSE;4;275198;0
FALSE;5;344750;9825
FALSE;19;1311955;5994
FALSE;7;483681;20445
FALSE;92;6358886;0
FALSE;32;2213710;9606
FALSE;1;69180;0
FALSE;29;2006490;109433
FALSE;19;1316197;35319
FALSE;31;2149782;0
FALSE;26;1803150;512980
FALSE;17;1180616;0
FALSE;2;138913;4922
FALSE;4;277955;54469
FALSE;3;208753;19388
FALSE;3;208905;0
FALSE;10;696439;5636
FALSE;4;278578;0
FALSE;55;3831476;51693
FALSE;6;418830;0
FALSE;3;209496;10472
FALSE;5;349246;0
FALSE;1;69949;8282
FALSE;2;140018;0
FALSE;4;280116;0
FALSE;3;210164;41587
FALSE;129;9037948;2500000
FALSE;3;210227;21621
FALSE;22;1541963;0
FALSE;43;3014870;0
FALSE;4;280476;0
FALSE;12;843769;5024
FALSE;19;1336581;150747
FALSE;118;8301731;2500000
FALSE;59;4155719;1739029
FALSE;7;493462;1912
FALSE;3;211487;0
FALSE;3;211511;0
FALSE;3;211693;15578
FALSE;2;141191;0
FALSE;2;141397;0
FALSE;1;70735;0
FALSE;5;353722;0
FALSE;79;5589082;366307
FALSE;2;141541;6594
FALSE;6;424683;20005
FALSE;2;141574;14363
FALSE;61;4319409;0
FALSE;14;992683;31403
FALSE;3;212764;1423
FALSE;10;710629;0
FALSE;3;213205;0
FALSE;42;2985208;0
FALSE;102;7266572;349282
FALSE;71;5061494;215947
FALSE;2;142643;0
FALSE;6;428037;1430
FALSE;7;499390;0
FALSE;2;142713;38040
FALSE;41;2929442;488842
FALSE;16;1143485;0
FALSE;51;3651966;53991
FALSE;1;71666;0
FALSE;130;9316621;185137
FALSE;45;3226562;0
FALSE;3;215335;4702
FALSE;4;287131;249004
FALSE;34;2440854;0
FALSE;2;143585;0
FALSE;34;2443810;21785
FALSE;10;719274;
FALSE;18;1294889;29744
FALSE;9;648055;25486
FALSE;87;6265358;0
FALSE;4;288073;0
FALSE;34;2449769;9230
FALSE;21;1513957;77532
FALSE;28;2019941;115535
FALSE;1;72157;0
FALSE;2;144364;0
FALSE;7;505445;0
FALSE;23;1661830;522162
FALSE;11;795707;143097
FALSE;13;940938;27454
FALSE;4;289597;2306
FALSE;8;579365;20576
FALSE;11;799228;10254
FALSE;15;1091476;10591
FALSE;1;72855;0
FALSE;51;3715966;1498276
FALSE;7;510105;2084
FALSE;4;291578;1369
FALSE;6;437819;0
FALSE;4;292459;5177
FALSE;60;4390525;528285
FALSE;43;3146581;329270
FALSE;10;731862;0
FALSE;29;2123171;2149411
FALSE;32;2343232;10330
FALSE;8;586087;4766
FALSE;65;4765572;0
FALSE;16;1173186;21825
FALSE;15;1099868;161413
FALSE;47;3448028;0
FALSE;70;5143280;0
FALSE;7;514674;16359
FALSE;3;220717;5174
FALSE;2;147233;0
FALSE;5;368201;0
FALSE;14;1031121;3047
FALSE;13;959140;87854
FALSE;52;3838231;460115
FALSE;2;147632;0
FALSE;9;665745;0
FALSE;66;4891443;0
FALSE;92;6820865;0
FALSE;4;296924;0
FALSE;30;2227189;88711
FALSE;8;595148;10946
FALSE;73;5431113;1848511
FALSE;107;7965031;0
FALSE;4;298123;4764
FALSE;43;3206304;2500000
FALSE;6;447665;63437
FALSE;85;6348344;42914
FALSE;16;1195352;0
FALSE;5;373906;0
FALSE;7;524822;200565
FALSE;2;149954;45591
FALSE;23;1725346;0
FALSE;5;375318;28030
FALSE;94;7058172;673167
FALSE;64;4807641;301432
FALSE;13;977017;19189
FALSE;6;451264;9413
FALSE;17;1278775;0
FALSE;4;300973;0
FALSE;44;3312170;
FALSE;29;2183897;9050
FALSE;7;527433;15521
FALSE;37;2787954;523891
FALSE;3;226252;255886
FALSE;8;603612;0
FALSE;29;2189080;11535
FALSE;1;75630;3004
FALSE;20;1512705;151259
FALSE;6;453975;0
FALSE;70;5296974;0
FALSE;42;3178962;25017
FALSE;7;530019;26418
FALSE;14;1060599;32260
FALSE;41;3109518;147563
FALSE;32;2427086;186271
FALSE;13;988194;
FALSE;6;456111;
FALSE;2;152086;0
FALSE;53;4036929;57672
FALSE;8;609668;0
FALSE;5;381509;0
FALSE;29;2214339;0
FALSE;6;458635;95416
FALSE;16;1223957;2975
FALSE;9;688616;0
FALSE;6;459276;0
FALSE;1;76567;0
FALSE;5;382972;0
FALSE;31;2374563;794596
FALSE;8;612818;0
FALSE;2;153229;9499
FALSE;107;8203148;18902
FALSE;7;536737;0
FALSE;2;153385;9390
FALSE;2;153481;18778
FALSE;7;538978;0
FALSE;3;231242;0
FALSE;60;4630443;2106420
FALSE;14;1080472;0
FALSE;2;154478;0
FALSE;11;850252;0
FALSE;19;1469995;138534
FALSE;4;309501;0
FALSE;3;232177;19625
FALSE;2;155310;0
FALSE;7;544416;0
FALSE;32;2489615;28630
FALSE;23;1789892;213477
FALSE;42;3276168;9628
FALSE;5;390653;0
FALSE;22;1725880;0
FALSE;6;471062;9031
FALSE;95;7458541;103205
FALSE;4;314053;0
FALSE;116;9112426;959829
FALSE;4;314797;22669
FALSE;26;2047936;157077
FALSE;103;8122542;17996
FALSE;5;394638;0
FALSE;118;9313750;785116
FALSE;18;1421524;32841
FALSE;3;236960;0
FALSE;88;6951715;0
FALSE;93;7359543;536624
FALSE;5;395852;7862
FALSE;9;712740;10736
FALSE;36;2854579;0
FALSE;33;2618982;180058
FALSE;5;396978;0
FALSE;5;397365;0
FALSE;6;476949;0
FALSE;3;238607;3804
FALSE;52;4136422;0
FALSE;11;875141;0
FALSE;2;159240;24255
FALSE;43;3424465;983737
FALSE;8;637226;53043
FALSE;64;5102882;366120
FALSE;2;159572;0
FALSE;6;479109;0
FALSE;26;2078396;4707
FALSE;5;399734;0
FALSE;3;240205;0
FALSE;13;1041179;18118
FALSE;27;2162476;531970
FALSE;4;320633;4152
FALSE;40;3206645;120770
FALSE;3;240570;53197
FALSE;118;9462654;730678
FALSE;4;320822;205367
FALSE;12;963065;403582
FALSE;11;882907;0
FALSE;10;802758;0
FALSE;23;1846798;170107
FALSE;41;3294514;192718
FALSE;71;5707307;0
FALSE;38;3055929;0
FALSE;7;562965;24998
FALSE;2;160852;10653
FALSE;10;804728;386079
FALSE;4;322058;0
FALSE;9;726116;0
FALSE;15;1212684;81023
FALSE;83;6727090;0
FALSE;29;2351483;33661
FALSE;3;243311;24992
FALSE;6;486716;0
FALSE;4;324517;19208
FALSE;37;3005537;
FALSE;26;2112921;755186
FALSE;6;487758;5416
FALSE;8;650484;0
FALSE;1;81328;0
FALSE;11;895606;32004
FALSE;31;2524664;0
FALSE;5;407844;0
FALSE;79;6448352;0
FALSE;17;1387942;0
FALSE;6;490715;0
FALSE;4;327215;0
FALSE;3;245608;0
FALSE;4;327564;9858
FALSE;2;163815;2388
FALSE;7;573601;15974
FALSE;42;3442051;0
FALSE;3;246102;61255
FALSE;4;328405;12323
FALSE;8;658213;46613
FALSE;18;1481780;5012
FALSE;25;2059905;
FALSE;2;164874;0
FALSE;2;165141;19535
FALSE;8;660868;6527
FALSE;8;662437;0
FALSE;24;1987485;48244
FALSE;37;3065192;2500000
FALSE;29;2403062;0
FALSE;26;2155138;0
FALSE;42;3482338;910432
FALSE;10;830214;0
FALSE;10;831414;0
FALSE;21;1746497;189239
FALSE;7;582626;102192
FALSE;25;2082989;204148
FALSE;6;499982;0
FALSE;9;752811;0
FALSE;4;335278;1872
FALSE;25;2096892;76877
FALSE;12;1006870;0
FALSE;1;83964;195706
FALSE;7;589027;4383
FALSE;20;1685303;0
FALSE;16;1348338;122153
FALSE;31;2614045;54371
FALSE;45;3801038;191853
FALSE;9;760249;27323
FALSE;2;169481;10685
FALSE;4;339498;2187
FALSE;5;425154;0
FALSE;21;1786478;437659
FALSE;29;2467515;12347
FALSE;33;2808199;0
FALSE;49;4174672;7511
FALSE;3;256144;0
FALSE;52;4441613;0
FALSE;63;5389066;52137
FALSE;3;256762;0
FALSE;45;3855418;0
FALSE;2;171413;0
FALSE;19;1631282;2500000
FALSE;41;3522222;0
FALSE;16;1374577;32187
FALSE;56;4811822;0
FALSE;7;602448;48686
FALSE;6;516605;2538
FALSE;35;3015507;106991
FALSE;31;2671066;245796
FALSE;7;603497;0
FALSE;95;8192681;0
FALSE;16;1380284;54050
FALSE;52;4489219;91470
FALSE;19;1642959;40557
FALSE;68;5894813;24987
FALSE;16;1387017;162441
FALSE;5;434124;0
FALSE;2;173664;0
FALSE;4;347345;0
FALSE;11;955628;1000
FALSE;114;9910300;203521
FALSE;7;608559;15550
FALSE;1;86947;0
FALSE;4;348196;21226
FALSE;7;610025;1327738
FALSE;4;348799;0
FALSE;5;436132;0
FALSE;29;2530545;0
FALSE;9;786050;12333
FALSE;13;1136026;63185
FALSE;9;787646;0
FALSE;20;1751889;24059
FALSE;67;5869009;0
FALSE;19;1664472;0
FALSE;2;175355;0
FALSE;18;1578407;159486
FALSE;2;175425;24899
FALSE;13;1141150;0
FALSE;27;2373638;0
FALSE;3;263989;0
FALSE;3;264381;0
FALSE;91;8027605;211891
FALSE;6;530834;28980
FALSE;3;265421;2768
FALSE;24;2124572;20388
FALSE;19;1682658;54583
FALSE;75;6656492;0
FALSE;53;4705936;1511671
FALSE;4;355335;0
FALSE;29;2577584;2102
FALSE;80;7118798;20014
FALSE;15;1335046;5535
FALSE;8;712090;0
FALSE;19;1692599;0
FALSE;23;2053284;91164
FALSE;2;178567;0
FALSE;8;714647;32815
FALSE;43;3842049;85291
FALSE;4;357671;0
FALSE;13;1162925;160254
FALSE;34;3046570;51131
FALSE;24;2150708;0
FALSE;7;627641;105780
FALSE;4;358711;0
FALSE;4;358716;18168
FALSE;100;8973167;84639
FALSE;1;89757;0
FALSE;6;538622;0
FALSE;34;3053497;0
FALSE;57;5120651;0
FALSE;55;4945939;749162
FALSE;5;449913;0
FALSE;4;360047;5465
FALSE;8;720256;9509
FALSE;30;2702812;14036
FALSE;18;1623353;30607
FALSE;5;450969;4699
FALSE;23;2077995;405604
FALSE;12;1084878;60486
FALSE;13;1176573;0
FALSE;3;271535;27952
FALSE;36;3262343;55691
FALSE;1;90832;0
FALSE;25;2274911;54911
FALSE;3;273824;0
FALSE;20;1827337;0
FALSE;4;365482;3937
FALSE;16;1462472;0
FALSE;45;4113817;161410
FALSE;8;732898;21415
FALSE;34;3118680;100384
FALSE;7;642993;27727
FALSE;12;1103767;0
FALSE;7;643904;95736
FALSE;65;5982336;20537
FALSE;30;2764198;480941
FALSE;28;2582899;20676
FALSE;2;184685;2634
FALSE;3;277097;7973
FALSE;4;369657;0
FALSE;5;462346;5083
FALSE;3;277467;0
FALSE;49;4539359;0
FALSE;6;556061;0
FALSE;13;1204902;214583
FALSE;4;371110;0
FALSE;20;1855994;31628
FALSE;44;4084625;0
FALSE;4;371343;0
FALSE;23;2138233;878288
FALSE;5;465428;0
FALSE;7;652230;63455
FALSE;5;466437;1000
FALSE;29;2706430;29143
FALSE;21;1960487;0
FALSE;35;3269502;403877
FALSE;32;2989753;464859
FALSE;5;467352;0
FALSE;7;654813;0
FALSE;7;655167;0
FALSE;13;1216863;380309
FALSE;6;562259;15657
FALSE;1;93782;0
FALSE;5;470168;0
FALSE;3;282130;0
FALSE;2;188441;0
FALSE;4;377035;0
FALSE;3;283250;0
FALSE;8;755972;9766
FALSE;71;6710052;1565308
FALSE;29;2741901;0
FALSE;15;1419086;10716
FALSE;39;3689793;106559
FALSE;2;189272;166703
FALSE;5;474673;50009
FALSE;17;1617871;15214
FALSE;16;1524884;0
FALSE;15;1429855;0
FALSE;23;2192729;0
FALSE;16;1525757;0
FALSE;14;1335772;21858
FALSE;8;763622;0
FALSE;7;668374;28279
FALSE;1;95597;0
FALSE;1;95676;29320
FALSE;8;766339;1870
FALSE;94;9035388;
FALSE;81;7786162;226455
FALSE;17;1636565;0
FALSE;36;3476808;470785
FALSE;2;193315;0
FALSE;2;193779;0
FALSE;5;484760;0
FALSE;17;1648510;0
FALSE;7;679479;5899
FALSE;26;2524614;289995
FALSE;26;2529635;0
FALSE;60;5843250;52268
FALSE;50;4879018;2500000
FALSE;4;390877;1000
FALSE;9;881252;46717
FALSE;34;3329248;90946
FALSE;15;1469022;0
FALSE;7;686626;0
FALSE;12;1177671;10205
FALSE;21;2062017;147712
